Year,Country(English),HSCODE,Item - English,Import Weight(Kg),Import Value(Dhs)
2008,Australia,02062100,- - Tongues,26135,243173.08
2008,Australia,02062200,- - Livers,173354.24,1560343.83
2008,Australia,02062900,- - Other,9154,81776
2008,Australia,02064100,- - Livers,8303,99692
2008,Australia,02068010,- - - Of sheep or goats,53459,704734.68
2008,Australia,02069011,- - - - Tongues,2184.1,118367
2008,Australia,02069012,- - - - Livers,123159.78,1070101.48
2008,Australia,02069019,- - - - Other,60285.38,454279.8
2008,Australia,02069090,- - - Other,40,499
2008,Australia,02071200,"- - Not cut in pieces, frozen",275983,2751839.93
2008,Australia,02073400,"- - Fatty livers, fresh or chilled",25921,78654
2008,Australia,02089012,- - - - Frozen,7094,248155.43
2008,Australia,02089022,- - - - Frozen,16000,130132.08
2008,Australia,02089032,- - - - Frozen,17963,109048
2008,Australia,02101200,- - Bellies (streaky) and cuts thereof,2,184.34
2008,Australia,02102000,- Meat of bovine animals,1546.02,77376.47
2009,Australia,02011000,- Carcasses and half-carcasses,1541818.6,32386488.08
2009,Australia,02012000,- Other cuts with bone in,138711.1,6093336.05
2009,Australia,02013000,- Boneless,2497917.52,81656303.66
2009,Australia,02021000,- Carcasses and half-carcasses,172205.85,1612061.36
2009,Australia,02022000,- Other cuts with bone in,381103.48,5404822.89
2009,Australia,02023010,- - - Minced,53728.57,1511271.58
2009,Australia,02023090,- - - Other,1719883.69,20370155.11
2009,Australia,02031100,- - carcasses and half-carcasses,17141,243224
2009,Australia,02031200,"- - Hams, shoulders and cuts thereof, with bone in",2775,100774.23
2009,Australia,02032200,"- - Hams, shoulders and cuts thereof, with bone in",21,1066
2009,Australia,02032900,- - Other,43475,606158.37
2009,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",4763531.05,89918299.54
2009,Australia,02042100,- - carcasses and half-carcasses,1823002.8,32507507.19
2009,Australia,02042200,- - Other cuts with bone in,2382202.78,46654720.65
2009,Australia,02042300,- - Boneless,264558.35,5995194.25
2009,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",3720089.88,35599278.98
2009,Australia,02044100,- - Carcasses and half-carcasses,2452297.45,23044989.53
2009,Australia,02044200,- - Other cuts with bone in,5214042.33,57151252.49
2009,Australia,02044310,- - - Minced,97335.6,1166070.3
2009,Australia,02044390,- - - Other,2200932.06,29587586.47
2009,Australia,02045011,- - - - Fresh or chilled,84700,709190.31
2009,Australia,02045012,- - - - Frozen,527034.15,4778802.41
2009,Australia,02045021,- - - - Fresh or chilled,4888,149390
2009,Australia,02045022,- - - - Frozen,218700.92,2171581.43
2009,Australia,02045032,- - - - Frozen,168892.2,1675740.64
2009,Australia,02050090,- - - Other,1300,52036.91
2009,Australia,02061000,"- Of bovine animals, fresh or chilled",27558.11,271993.27
2009,Australia,02062100,- - Tongues,2748.1,35044.36
2009,Australia,02062200,- - Livers,364542.6,2671494.45
2009,Australia,02062900,- - Other,356828.8,3255510.89
2009,Australia,02064100,- - Livers,11424,145238
2009,Australia,02068010,- - - Of sheep or goats,52023.88,653599.95
2009,Australia,02069011,- - - - Tongues,1033.6,14042.9
2009,Australia,02069012,- - - - Livers,194550.9,1379924.17
2009,Australia,02069019,- - - - Other,69625,658171.4
2009,Australia,02069090,- - - Other,138,4560.29
2009,Australia,02071200,"- - Not cut in pieces, frozen",663530,7249574.27
2009,Australia,02071300,"- - Cuts and offal, fresh or chilled",8927,11777
2009,Australia,02071400,"- - Cuts and offal, frozen",89,1951
2009,Australia,02073400,"- - Fatty livers, fresh or chilled",43,3439
2009,Australia,02073600,"- - Other, frozen",35900,201216
2009,Australia,02081010,- - - Fresh or chilled,220,5270
2009,Australia,02081020,- - - Frozen,101544.75,101545
2009,Australia,02083000,- Of primates,3946,63628
2009,Australia,02089012,- - - - Frozen,38,1549.73
2009,Australia,02089022,- - - - Frozen,182.55,23934.6
2009,Australia,02089091,- - - -Frogs' thighs,104.05,13910.87
2009,Australia,02089099,- - - - Other,3640,100146.46
2009,Australia,02101200,- - Bellies (streaky) and cuts thereof,850,7420
2009,Australia,02102000,- Meat of bovine animals,8714.22,184688.11
2010,Australia,02011000,- Carcasses and half-carcasses,1885042.2,43377752
2010,Australia,02012000,- Other cuts with bone in,107717.25,4731572.63
2010,Australia,02013000,- Boneless,2895400,107795197.9
2010,Australia,02021000,- Carcasses and half-carcasses,473193.15,6096732.6
2010,Australia,02022000,- Other cuts with bone in,527598.72,9014482.865
2010,Australia,02023010,- - - Minced,463872.73,8277301.482
2010,Australia,02023090,- - - Other,1864394.77,24583985.98
2010,Australia,02031200,"- - Hams, shoulders and cuts thereof, with bone in",1051,33824.27
2010,Australia,02032900,- - Other,7761,252476.12
2010,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",3761598.39,95416889.26
2010,Australia,02042100,- - carcasses and half-carcasses,2196797.93,50496132.76
2010,Australia,02042200,- - Other cuts with bone in,2811882.87,68795431.5
2010,Australia,02042300,- - Boneless,485003.96,13572442.74
2010,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",2324113.66,28672334.94
2010,Australia,02044100,- - Carcasses and half-carcasses,2923925.22,41718649.47
2010,Australia,02044200,- - Other cuts with bone in,4665341.83,77345985.07
2010,Australia,02044310,- - - Minced,47199.06,752250.01
2010,Australia,02044390,- - - Other,1967563.8,47770185.29
2010,Australia,02045011,- - - - Fresh or chilled,31473,133326.4
2010,Australia,02045012,- - - - Frozen,556600.39,7513595.66
2010,Australia,02045021,- - - - Fresh or chilled,21462.22,226108.86
2010,Australia,02045022,- - - - Frozen,133689.49,1905116.54
2010,Australia,02045031,- - - - Fresh or chilled,28137.99,384364.68
2010,Australia,02045032,- - - - Frozen,65460,1567856.22
2010,Australia,02061000,"- Of bovine animals, fresh or chilled",44440.88,599863.5
2010,Australia,02062200,- - Livers,548972,2913638.45
2010,Australia,02062900,- - Other,282849.75,2725756.25
2010,Australia,02064100,- - Livers,41170,541977.42
2010,Australia,02064900,- - Other,2703,47599
2010,Australia,02068010,- - - Of sheep or goats,152693.86,2656420.59
2010,Australia,02068090,- - - Other,1239,26212
2010,Australia,02069011,- - - - Tongues,1212,16329.5
2010,Australia,02069012,- - - - Livers,241418.39,1821812.19
2010,Australia,02069019,- - - - Other,152341.8,1656205.11
2010,Australia,02069090,- - - Other,3888,59550
2010,Australia,02071200,"- - Not cut in pieces, frozen",255161,3859688.857
2010,Australia,02071300,"- - Cuts and offal, fresh or chilled",182,2252
2010,Australia,02071400,"- - Cuts and offal, frozen",40231,633306.87
2010,Australia,02072600,"- - Cuts and offal, fresh or chilled",433,6614
2010,Australia,02072700,"- - Cuts and offal, frozen",1255,49586
2010,Australia,02073300,"- - Not cut in pieces, frozen",100,1440
2010,Australia,02073400,"- - Fatty livers, fresh or chilled",363,4568
2010,Australia,02073600,"- - Other, frozen",17946,376144
2010,Australia,02089012,- - - - Frozen,2820,69490
2010,Australia,02089021,- - - - Fresh or chilled,188,5642.62
2010,Australia,02089022,- - - - Frozen,1045,170709.42
2010,Australia,02089099,- - - - Other,175,2951.35
2010,Australia,02102000,- Meat of bovine animals,2181.41,209357.96
2011,Australia,02011000,- Carcasses and half-carcasses,1098090.6,35307230.65
2011,Australia,02012000,- Other cuts with bone in,181511.13,7352624.59
2011,Australia,02013000,- Boneless,3186874.24,129642876.3
2011,Australia,02021000,- Carcasses and half-carcasses,227266.82,3233291.744
2011,Australia,02022000,- Other cuts with bone in,505174.72,7696185.61
2011,Australia,02023010,- - - Minced,591991.64,12296820.67
2011,Australia,02023090,- - - Other,3430067.05,53209183.6
2011,Australia,02031200,"- - Hams, shoulders and cuts thereof, with bone in",4746.73,150831.9
2011,Australia,02031900,- - Other,12284.99,294325.56
2011,Australia,02032200,"- - Hams, shoulders and cuts thereof, with bone in",1584,62877
2011,Australia,02032900,- - Other,7810,279188
2011,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",3440353.28,102782364.5
2011,Australia,02042100,- - carcasses and half-carcasses,2041370.76,58665214.64
2011,Australia,02042200,- - Other cuts with bone in,2468922.5,74440785.01
2011,Australia,02042300,- - Boneless,580054.93,19184518.29
2011,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",2736692,40015619.44
2011,Australia,02044100,- - Carcasses and half-carcasses,2631806.12,40343783.13
2011,Australia,02044200,- - Other cuts with bone in,4223426.169,81104701.95
2011,Australia,02044310,- - - Minced,185214.15,4818658.063
2011,Australia,02044390,- - - Other,1780767.198,55080249.19
2011,Australia,02045011,- - - - Fresh or chilled,1268,147813
2011,Australia,02045012,- - - - Frozen,28129,201288
2011,Australia,02045022,- - - - Frozen,268789.74,4958444.17
2011,Australia,02045031,- - - - Fresh or chilled,38364,1326239.61
2011,Australia,02045032,- - - - Frozen,103185.45,3346593.78
2011,Australia,02061000,"- Of bovine animals, fresh or chilled",79830.58,1189231.6
2011,Australia,02062100,- - Tongues,1720,31386.93
2011,Australia,02062200,- - Livers,234039.65,2545089.32
2011,Australia,02062900,- - Other,200906.45,1644894.88
2011,Australia,02064100,- - Livers,8860,147759
2011,Australia,02064900,- - Other,1107,18146
2011,Australia,02068010,- - - Of sheep or goats,308299.15,6415578.83
2011,Australia,02068090,- - - Other,932.6,14990.92
2011,Australia,02069011,- - - - Tongues,252496.3,2101870.84
2011,Australia,02069012,- - - - Livers,231245.76,1941465.66
2011,Australia,02069019,- - - - Other,87081.81,825514.95
2011,Australia,02071200,"- - Not cut in pieces, frozen",83495,832037.26
2011,Australia,02071300,"- - Cuts and offal, fresh or chilled",10740,51943.46
2011,Australia,02071400,"- - Cuts and offal, frozen",29038.21,743276.17
2011,Australia,02073200,"- - Not cut in pieces, fresh or chilled",150,2017.81
2011,Australia,02073300,"- - Not cut in pieces, frozen",320,42833.3
2011,Australia,02089021,- - - - Fresh or chilled,61.18,10522.42
2011,Australia,02089022,- - - - Frozen,968.39,154093.36
2011,Australia,02101900,- - Other,3383,144884.83
2011,Australia,02102000,- Meat of bovine animals,3103.88,171081.26
2011,Australia,02109900,- - Other,780,7952.22
2012,Australia,02011000,- Carcasses and half-carcasses,1163247.7,30292773.6
2012,Australia,02012000,- Other cuts with bone in,391231.28,15680439.36
2012,Australia,02013000,- Boneless,4008713.25,155407147.8
2012,Australia,02021000,- Carcasses and half-carcasses,119736.38,1239861.911
2012,Australia,02022000,- Other cuts with bone in,328848.88,6563865.64
2012,Australia,02023010,- - - Minced,591046.83,10823973.25
2012,Australia,02023090,- - - Other,2979092.97,44361292.82
2012,Australia,02031200,"- - Hams, shoulders and cuts thereof, with bone in",1246,26572
2012,Australia,02031900,- - Other,27302,413460
2012,Australia,02032100,- - carcasses and half-carcasses,51,453.18
2012,Australia,02032200,"- - Hams, shoulders and cuts thereof, with bone in",2640,106387.96
2012,Australia,02032900,- - Other,7075,394909.28
2012,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",4431954.02,113111855.6
2012,Australia,02042100,- - carcasses and half-carcasses,1490133.53,38829108.42
2012,Australia,02042200,- - Other cuts with bone in,3354838.48,86248947.18
2012,Australia,02042300,- - Boneless,479199.69,14875277.05
2012,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",2240054.17,30029066.49
2012,Australia,02044100,- - Carcasses and half-carcasses,3363775.68,42160099.53
2012,Australia,02044200,- - Other cuts with bone in,4887628.25,76501802.05
2012,Australia,02044310,- - - Minced,230852.21,5705680.476
2012,Australia,02044390,- - - Other,1723083.16,45262201.16
2012,Australia,02045011,- - - - Fresh or chilled,32205.8,368397.12
2012,Australia,02045012,- - - - Frozen,51818.33,540378.86
2012,Australia,02045021,- - - - Fresh or chilled,6104.7,233776.89
2012,Australia,02045022,- - - - Frozen,445670.45,7902098
2012,Australia,02045031,- - - - Fresh or chilled,4451.54,246859.94
2012,Australia,02045032,- - - - Frozen,101127.5,2308938.52
2012,Australia,02061000,"- Of bovine animals, fresh or chilled",121382.25,1645581.34
2012,Australia,02062100,- - Tongues,3612.5,66571.16
2012,Australia,02062200,- - Livers,292151.9,2561321.36
2012,Australia,02062900,- - Other,370759.65,4017483.34
2012,Australia,02064100,- - Livers,3666,44291
2012,Australia,02068010,- - - Of sheep or goats,424035.81,8220769.22
2012,Australia,02069011,- - - - Tongues,163784,1257280.23
2012,Australia,02069012,- - - - Livers,283340.97,2116500.877
2012,Australia,02069019,- - - - Other,223700.69,1875554.49
2012,Australia,02069090,- - - Other,27251,235004.38
2012,Australia,02071200,"- - Not cut in pieces, frozen",86.6,1388.41
2012,Australia,02071400,"- - Cuts and offal, frozen",70663,842785.81
2012,Australia,02073200,"- - Not cut in pieces, fresh or chilled",5325,9548
2012,Australia,02073600,"- - Other, frozen",308,21747.97
2012,Australia,02074500,- - Other frozen,2184,26775.73
2012,Australia,02076000,- of guinea fowls,732,13301.94
2012,Australia,02081010,- - - Fresh or chilled,144,673
2012,Australia,02084000,"- Ofwhales, dolphines and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",26774,261777.34
2012,Australia,02089021,- - - - Fresh or chilled,576.32,31194.12
2012,Australia,02089022,- - - - Frozen,637.88,74999.99
2012,Australia,02089099,- - - - Other,85.94,14641.47
2012,Australia,02101200,- - Bellies (streaky) and cuts thereof,3415,169443.55
2012,Australia,02101900,- - Other,3124,138978
2012,Australia,02102000,- Meat of bovine animals,2930,142699.59
2012,Australia,02109900,- - Other,1371,86973.98
2013,Australia,02011000,- Carcasses and half-carcasses,206148.5,3376019.03
2013,Australia,02012000,- Other cuts with bone in,704448.75,34604749.28
2013,Australia,02013000,- Boneless,4288508.28,159915725.4
2013,Australia,02021000,- Carcasses and half-carcasses,297898.8,2628595.32
2013,Australia,02022000,- Other cuts with bone in,497966.62,7237176.36
2013,Australia,02023010,- - - Minced,604138.2,10187608.86
2013,Australia,02023090,- - - Other,2202194.93,37697543.3
2013,Australia,02031100,- - carcasses and half-carcasses,1190,19914.68
2013,Australia,02032100,- - carcasses and half-carcasses,24415,285278
2013,Australia,02032900,- - Other,5662,160479.61
2013,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",6915320.47,157559081.7
2013,Australia,02042100,- - carcasses and half-carcasses,2226476.5,49508412.02
2013,Australia,02042200,- - Other cuts with bone in,3641328.35,89226237.44
2013,Australia,02042300,- - Boneless,606982.77,19041985.51
2013,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",1747894.07,22806434.24
2013,Australia,02044100,- - Carcasses and half-carcasses,2344968.14,23733380.38
2013,Australia,02044200,- - Other cuts with bone in,5605115.64,68054790.73
2013,Australia,02044310,- - - Minced,398145.43,7790178.026
2013,Australia,02044390,- - - Other,2043855.84,42378962.2
2013,Australia,02045011,- - - - Fresh or chilled,13706.8,294736.6
2013,Australia,02045012,- - - - Frozen,216624.08,2003166.6
2013,Australia,02045021,- - - - Fresh or chilled,1346,48599.1
2013,Australia,02045022,- - - - Frozen,913338.44,11641623.15
2013,Australia,02045031,- - - - Fresh or chilled,5242.5,207801.79
2013,Australia,02045032,- - - - Frozen,92219.35,1926553.71
2013,Australia,02061000,"- Of bovine animals, fresh or chilled",166130.01,2560651.15
2013,Australia,02062100,- - Tongues,12536.5,150899.02
2013,Australia,02062200,- - Livers,163361.65,1300728
2013,Australia,02062900,- - Other,311469.47,3085573.63
2013,Australia,02064100,- - Livers,214,5614
2013,Australia,02064900,- - Other,8360.7,79788.71
2013,Australia,02068010,- - - Of sheep or goats,590898.37,11151115.74
2013,Australia,02068090,- - - Other,383,6488
2013,Australia,02069011,- - - - Tongues,22337.4,267517.49
2013,Australia,02069012,- - - - Livers,414096.42,2558554.57
2013,Australia,02069019,- - - - Other,536932.65,4912949.31
2013,Australia,02069090,- - - Other,17280,77563
2013,Australia,02071200,"- - Not cut in pieces, frozen",55052.52,1146467.704
2013,Australia,02071300,"- - Cuts and offal, fresh or chilled",866,27857.67
2013,Australia,02071400,"- - Cuts and offal, frozen",91864,1267106.05
2013,Australia,02075500,- - Other frozen,9,1000
2013,Australia,02089021,- - - - Fresh or chilled,56.28,1049.6
2013,Australia,02089022,- - - - Frozen,2179.66,108056.55
2013,Australia,02089099,- - - - Other,2381.8,208648.43
2013,Australia,02101200,- - Bellies (streaky) and cuts thereof,1375,61869.54
2013,Australia,02102000,- Meat of bovine animals,4234.63,225778.8
2014,Australia,02011000,- Carcasses and half-carcasses,184373.79,3207697.28
2014,Australia,02012000,- Other cuts with bone in,1149017.11,53540623.73
2014,Australia,02013000,- Boneless,4620838.79,172620132.3
2014,Australia,02021000,- Carcasses and half-carcasses,146971.66,1288744.94
2014,Australia,02022000,- Other cuts with bone in,720763.49,7959463.526
2014,Australia,02023010,- - - Minced,1430354.83,22363470.41
2014,Australia,02023090,- - - Other,2200536.74,40423541.48
2014,Australia,02032900,- - Other,4500,86145
2014,Australia,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",8983499.24,218697114.6
2014,Australia,02042100,- - carcasses and half-carcasses,1167039.4,25707556.81
2014,Australia,02042200,- - Other cuts with bone in,4480038.66,116774889.5
2014,Australia,02042300,- - Boneless,961004.97,30564280.39
2014,Australia,02043000,"- Carcasses and half-carcasses of lambs, frozen",1576687.54,20139351.65
2014,Australia,02044100,- - Carcasses and half-carcasses,2719028.89,30206417.11
2014,Australia,02044200,- - Other cuts with bone in,5827688.65,79465931.11
2014,Australia,02044310,- - - Minced,321495.48,7211999.02
2014,Australia,02044390,- - - Other,2775641.54,64813400.84
2014,Australia,02045011,- - - - Fresh or chilled,15468.97,337514.79
2014,Australia,02045012,- - - - Frozen,155,3322.08
2014,Australia,02045021,- - - - Fresh or chilled,1.21,33.53
2014,Australia,02045022,- - - - Frozen,368929.94,5513691.12
2014,Australia,02045031,- - - - Fresh or chilled,0.81,22.45
2014,Australia,02045032,- - - - Frozen,96696.92,2244976.3
2014,Australia,02061000,"- Of bovine animals, fresh or chilled",222958.1,3371420.4
